27.000
157.9025	3.05230
158.3972	2.98010
158.8955	2.93920
159.3954	2.94550
159.8935	2.90400
160.3929	2.92760
160.5758	2.94510
160.8906	2.97530
161.3873	3.03310
161.8817	3.10720
162.3710	3.19440
162.8605	3.09320
163.3532	3.01640
163.8218	2.84730
164.3197	2.80060
164.8172	2.76900
165.3110	2.84700
165.7998	2.94610
166.2882	2.90580
166.7432	2.71750
167.2387	2.66840
167.7155	2.52060
168.1853	2.35510
168.6593	2.21450
169.1086	2.01240
169.6024	1.93410
170.0808	1.80260
170.5446	1.62410
171.0354	1.53000
171.5317	1.48090
172.0317	1.48700
172.5304	1.47870
173.0284	1.44330
173.5281	1.43510
174.0274	1.40930
174.5255	1.42040
175.0223	1.47130
175.5145	1.42670
175.9824	1.44310
176.4506	1.51620
176.9448	1.48150
177.4439	1.51070
177.9423	1.54960
178.4215	1.67440
178.8665	1.89900
179.2980	2.15140
179.7494	2.36320
180.2325	2.47640
180.7209	2.42810
181.1735	2.22620
181.6310	2.03320
182.0943	1.84840
182.5502	1.64330
183.0176	1.66290
183.5016	1.78390
183.9823	1.91790
184.4708	2.00920
184.9642	1.96710
185.4595	1.90330
185.9133	2.06480
186.3383	2.32790
186.8146	2.37430
187.2736	2.19070
187.6830	1.90630
188.1623	1.83630
188.6157	2.02730
189.0392	2.29250
189.5088	2.45700
190.0035	2.42890
190.5000	2.47980
190.9707	2.61840
191.3806	2.33220
191.7721	2.02530
192.2550	1.89590
192.7294	1.73830
193.2129	1.61080
193.7013	1.51310
194.1972	1.56390
194.6723	1.70990
195.1701	1.67980
195.6374	1.52600
196.0104	1.20470
196.4911	1.06700
196.9678	0.91610
197.4275	0.87560
197.8547	1.12830
198.3354	1.23770
198.8197	1.28920
199.2864	1.40580
199.7806	1.38200
200.2688	1.36510
200.7378	1.19510
201.2100	1.04920
201.7031	0.96900
202.1938	0.87340
202.6838	0.77500
203.1761	0.69540
203.6659	0.73890
204.1552	0.80060
204.6360	0.88170
205.1160	0.99570
205.6142	1.03660
206.1121	1.03700
206.6111	1.02010
207.1101	1.00310
207.6006	0.91630
208.0879	0.91170
208.5832	0.93730
209.0749	0.85720
209.5577	0.72760
210.0450	0.61780
210.5402	0.55330
211.0393	0.53930
211.5382	0.51360
212.0358	0.46510
212.5347	0.44040
213.0347	0.44110
213.5345	0.45100
214.0345	0.45810
214.5343	0.44990
215.0342	0.44380
215.5343	0.44120
216.0343	0.43740
216.5343	0.43350
217.0343	0.42970
217.5343	0.42590
218.0341	0.42200
218.5342	0.41820
219.0341	0.41440
219.5342	0.41060
220.0342	0.40910
220.5342	0.40600
221.0342	0.40280
221.5342	0.40050
222.0341	0.39830
222.5341	0.39840
223.0341	0.39780
223.5341	0.39600
224.0341	0.38930
224.5340	0.38630
225.0341	0.38710
225.5340	0.38790
226.0340	0.38550
226.5340	0.38530
227.0340	0.38350
227.5340	0.38010
228.0340	0.37810
228.5340	0.37650
229.0340	0.37500
229.5340	0.37350
230.0339	0.37200
230.5339	0.37050
231.0339	0.36500
231.5339	0.35870
232.0339	0.35470
232.5339	0.35160
233.0338	0.34850
233.5338	0.34530
234.0338	0.34220
234.5338	0.33910
235.0338	0.33600
235.5338	0.33290
236.0338	0.32970
236.5338	0.32660
237.0338	0.32350
237.5337	0.32040
238.0337	0.31730
238.5337	0.31410
239.0337	0.31100
239.5337	0.30790
239.5802	0.30760
